操控	顺畅	0.8705
水平	成熟	0.8705
力度	汹涌	0.8705
旋钮	松垮	0.8703
动力	软弱	0.8703
推背感	厚重	0.8703
总体	称职	0.8703
操控	困难	0.8703
包裹性	多	0.8702
一致性	高	0.8701
特性	活跃	0.8701
名字	响亮	0.8701
装饰	简洁	0.8700
反应	轻盈	0.8700
空间	进步	0.8700
成本	不必要	0.8700
方式	激情	0.8700
需求	深入	0.8699
反响	好	0.8699
车头	圆滑	0.8699
造型	流畅	0.8698
空间	吃紧	0.8698
尺寸	得体	0.8698
风格	细长	0.8697
风格	平稳	0.8697
大灯	醒目	0.8697
高度	硬	0.8697
质感	豪迈	0.8697
动力	雄厚	0.8697
风格	大胆	0.8697
悬架	强硬	0.8697
油门	激进	0.8696
功率	平淡	0.8696
效果	凶悍	0.8695
旋钮	常见	0.8695
按键	新颖	0.8694
前脸	成功	0.8694
调教	用心	0.8693
座椅	低矮	0.8693
定价	实惠	0.8693
外表	独特	0.8692
节奏	连贯	0.8692
环境	昏暗	0.8692
刹车	出色	0.8692
程度	重要	0.8691
车身	软	0.8691
类型	大	0.8691
危险性	大	0.8691
车辆	简便	0.8690
轮毂	强	0.8690
力度	重要	0.8690
腰线	时尚	0.8689
尺寸	有限	0.8689
状态	通畅	0.8689
车架	多	0.8688
风格	大气	0.8688
整车	简约	0.8688
结构	基本	0.8688
功能	常见	0.8687
油耗	自信	0.8687
风格	纯黑	0.8687
前脸	有力	0.8687
形象	尊贵	0.8687
车身	饱满	0.8687
印象	高	0.8687
容积	宽大	0.8687
水平	精湛	0.8686
材质	高亮	0.8685
整车	舒展	0.8685
转向角	大	0.8685
气场	强烈	0.8685
技术	发达	0.8685
模式	常用	0.8684
轨迹	一致	0.8684
反应	软	0.8684
内饰	纯粹	0.8684
科技感	强大	0.8684
性能	薄弱	0.8683
外形	正经	0.8683
空间	含糊	0.8683
调校	细心	0.8683
车尾	方正	0.8682
支撑力	硬	0.8682
发动机	巨大	0.8682
气势	多	0.8682
手感	稳重	0.8682
仪表盘	深邃	0.8681
功力	舒适	0.8681
行程	宽泛	0.8681
形状	不规则	0.8680
特征	显眼	0.8680
品牌	硬	0.8680
出风口	独立	0.8679
油耗	标准	0.8679
整车	扎实	0.8679
操控	真实	0.8678
层次感	多	0.8678
功能	独特	0.8677
支撑力	小	0.8675
实力	雄厚	0.8675
连接处	纤细	0.8675
备胎	传统	0.8675
气氛	严肃	0.8675
刹车	优秀	0.8674
优势	佳	0.8673
韧性	扎实	0.8672
车身	健硕	0.8672
内涵	奢华	0.8672
线条	多	0.8671
版本	普通	0.8670
性能	彪悍	0.8670
材质	偏软	0.8670
色调	强烈	0.8670
油耗	一致	0.8670
操控	顺手	0.8670
特性	普遍	0.8670
样式	粗壮	0.8669
画质	大	0.8669
显示屏	大	0.8668
竞争力	充足	0.8668
内饰	傲	0.8667
品质	欠佳	0.8667
成绩	好	0.8667
做工	美式	0.8667
时速	常规	0.8665
形象	古板	0.8665
车身	给力	0.8665
舒适性	重要	0.8665
便捷性	多	0.8665
价钱	贵	0.8665
行车灯	抢眼	0.8665
线性	自然	0.8664
车头	厚实	0.8663
力道	充实	0.8662
车	轻松	0.8662
线性	紧致	0.8662
排量	合适	0.8662
后视镜	大	0.8661
造诣	高	0.8660
品牌	低调	0.8660
标志	敏感	0.8660
名字	熟悉	0.8659
作用	巨大	0.8657
外观	鲜明	0.8657
必要性	大	0.8656
玻璃	小	0.8655
座椅	廉价	0.8654
颜色	单一	0.8654
油耗	简单	0.8654
间距	大	0.8653
方向盘	单调	0.8651
版本	昂贵	0.8651
功能	灵活	0.8651
特点	严谨	0.8651
车身	粗壮	0.8651
高低	适中	0.8650
风格	对称	0.8649
压力	有限	0.8649
位置	别扭	0.8649
厚重感	欠缺	0.8648
方向盘	紧绷	0.8647
效果	均匀	0.8647
效果	有效	0.8646
灯光	炫目	0.8645
转速	合适	0.8644
整体	称职	0.8644
舒适性	强烈	0.8643
进气口	巨大	0.8643
装饰	大胆	0.8643
变速箱	强	0.8643
爆发力	逊色	0.8643
方式	轻松	0.8642
轨迹	完美	0.8642
脚感	充实	0.8641
总功率	大	0.8641
轮胎	好	0.8639
质地	坚硬	0.8639
音量	大	0.8638
行李厢	实用	0.8638
技术	绿	0.8638
环境	潮湿	0.8638
方式	激烈	0.8637
配置	小	0.8636
底盘	平顺	0.8636
总体	突出	0.8636
气势	凶悍	0.8635
外观	欠缺	0.8635
包裹	全面	0.8635
声音	暴躁	0.8634
造型	醒目	0.8634
车标	显眼	0.8633
车尾	好看	0.8632
技术	热门	0.8632
操控性	含糊	0.8631
定位	细	0.8631
活力	强	0.8630
结构	合理	0.8630
标准	具体	0.8630
样式	原始	0.8628
轨迹	正确	0.8627
车	舒适	0.8627
车身	敏感	0.8627
车	新	0.8626
汽车	出众	0.8625
钥匙	新颖	0.8624
仪表	醒目	0.8624
轮拱	显眼	0.8624
销量	稳定	0.8621
做工	单薄	0.8621
位置	恰当	0.8620
尾翼	突出	0.8620
踏板	友善	0.8620
品质	高贵	0.8619
实力	强	0.8619
刹车	不俗	0.8619
标识	豪华	0.8619
亮点	醒目	0.8618
风格	老练	0.8617
质感	生硬	0.8616
定位	不足	0.8615
特征	浓重	0.8615
传动比	大	0.8615
程度	客观	0.8614
实力	有限	0.8614
雷达	智能	0.8614
视野	小	0.8614
尾灯	动感	0.8613
尾灯	中庸	0.8613
尺寸	长	0.8613
阻力	低	0.8612
进气口	真	0.8612
风格	典雅	0.8612
内饰	经典	0.8611
方式	强大	0.8610
总体	保守	0.8610
操控	自如	0.8609
科技	安全	0.8608
水平	逊色	0.8608
风格	富	0.8608
前脸	一般	0.8608
调校	清晰	0.8607
运动感	好	0.8607
车	方便	0.8607
车头	平淡	0.8606
环境	优	0.8606
车	特别	0.8606
式样	经典	0.8606
车	浮躁	0.8606
散热	有效	0.8605
行李厢	灵活	0.8605
线条	突出	0.8605
风格	整洁	0.8605
效能	高	0.8604
挡位	合适	0.8603
辐条	宽	0.8601
后尾灯	黑	0.8601
车身	红	0.8601
技术	好	0.8600
特色	突出	0.8600
运动感	欠缺	0.8599
边缘	粗糙	0.8598
水平	标准	0.8598
空气	强	0.8597
引擎	经典	0.8596
内饰	大胆	0.8596
价格	容易	0.8596
类型	常见	0.8596
车身	靓丽	0.8596
机动性	好	0.8595
样式	小巧	0.8595
饰板	深	0.8595
造型	魁梧	0.8595
内饰	硬邦邦	0.8594
车身	安稳	0.8593
程度	活跃	0.8593
面板	巧妙	0.8593
门把手	普通	0.8592
包裹性	大	0.8592
储物格	多	0.8592
包裹性	完美	0.8590
操控性	均衡	0.8590
风格	深浅	0.8589
散热	好	0.8588
反应	多	0.8588
卖点	新	0.8587
功能	不够	0.8587
尺寸	经典	0.8587
内饰	炫	0.8587
车	大	0.8586
车身	庄重	0.8586
结合点	完美	0.8585
声效	出色	0.8584
尾灯	好看	0.8584
沟通感	良好	0.8583
空间	紧张	0.8583
程度	复杂	0.8583
冰箱	超大	0.8583
风格	规整	0.8582
模式	强	0.8582
色调	一致	0.8582
质量	笨重	0.8580
车	难得	0.8579
车子	实用	0.8579
压力	强大	0.8579
色彩	时尚	0.8579
车	安分	0.8578
调校	轻松	0.8578
车	出色	0.8578
运动性	良好	0.8578
线条	一致	0.8577
功能	常用	0.8577
油耗	不必要	0.8577
结合点	明显	0.8576
特征	年轻	0.8576
名字	特别	0.8576
曲线	圆润	0.8576
车	沉	0.8574
弱点	大	0.8573
棱线	有力	0.8573
轮圈	别致	0.8573
棱线	明显	0.8573
声音	响	0.8571
方向盘	扁平	0.8571
线条	独特	0.8571
风格	常见	0.8570
配置	硬派	0.8570
反应	一致	0.8569
形象	豪华	0.8569
工艺	极致	0.8569
作用	好	0.8569
侧倾	有限	0.8568
力量	多	0.8568
弹性	柔软	0.8567
机械感	粗犷	0.8567
车头	扁平	0.8567
重量	沉	0.8566
功能	多	0.8566
扭力	强大	0.8566
价值	不菲	0.8565
插座	普通	0.8565
质地	高级	0.8565
性能	熟悉	0.8565
油门	稳	0.8564
空间	舒展	0.8564
方式	丰富	0.8564
模式	激进	0.8563
动作	传统	0.8563
风格	顺畅	0.8562
反应	犀利	0.8562
内饰	绚丽	0.8562
反应	迟	0.8562
座椅	普通	0.8562
时间	紧迫	0.8560
配置	重要	0.8560
快感	纯粹	0.8560
效果	统一	0.8558
造型	精彩	0.8558
优势	大	0.8556
手刹	先进	0.8556
形象	强劲	0.8556
反响	热烈	0.8556
轮廓	迷人	0.8556
静谧性	重要	0.8555
功能	高端	0.8555
节奏	好	0.8555
功能	一般	0.8555
驾驶感	扎实	0.8555
新鲜感	多	0.8554
力量感	多	0.8554
快感	简单	0.8554
整体	高	0.8554
版本	豪华	0.8553
实用性	传统	0.8553
配色	鲜艳	0.8553
雨刷	传统	0.8553
引擎	安静	0.8552
进气格栅	扁平	0.8552
样子	基本	0.8552
车	老气	0.8552
方式	有效	0.8551
整体	轻快	0.8551
造型	高	0.8550
调校	新	0.8549
间距	近	0.8549
仪表	一致	0.8548
平顺性	差	0.8548
构造	一致	0.8548
方式	便捷	0.8547
类型	舒服	0.8546
车	沉闷	0.8546
尾灯	华丽	0.8546
透气性	强	0.8546
细节	详尽	0.8544
布局	和谐	0.8544
线性	迅速	0.8544
整体	有神	0.8544
距离	远	0.8542
性价比	简单	0.8541
味道	正	0.8541
储物格	少	0.8540
杀气	大	0.8540
驾驶性	易	0.8540
格栅	精致	0.8540
操控性	灵敏	0.8540
形状	精致	0.8538
油门	吝啬	0.8538
硬度	好	0.8538
变速箱	纯粹	0.8537
按钮	常规	0.8536
结构	常用	0.8536
成绩	给力	0.8536
充电口	标准	0.8535
车头	激进	0.8535
发动机	著名	0.8534
外形	一般	0.8534
地位	特殊	0.8534
拉力	适中	0.8534
风格	考究	0.8533
材料	舒适	0.8533
层次	高	0.8532
方向盘	偏沉	0.8532
车	臃肿	0.8531
车身	宽扁	0.8531
行车灯	漂亮	0.8530
程度	软硬	0.8530
引擎	强大	0.8529
大小	合理	0.8529
质感	稳健	0.8528
装饰	普通	0.8528
材质	普通	0.8527
里程	小	0.8526
风格	年轻	0.8526
水箱	宽大	0.8526
版本	新	0.8525
进气口	大	0.8525
冰箱	小	0.8525
转向力	沉重	0.8524
力道	轻柔	0.8524
胎壁	硬	0.8524
头枕	长	0.8524
角度	豪华	0.8523
档位	低	0.8523
外形	出彩	0.8523
调教	好	0.8523
活力	漂亮	0.8522
技术	不行	0.8521
实用性	佳	0.8521
个性	鲜明	0.8521
配置	不菲	0.8520
内饰	老旧	0.8518
位置	松垮	0.8517
印象	吉利	0.8517
反应	真实	0.8516
底盘	颠	0.8516
声浪	熟悉	0.8516
整体	中庸	0.8516
速度	稳	0.8516
质感	不好	0.8516
个性	小巧	0.8515
性价比	实用	0.8515
运动感	时尚	0.8515
路感	轻	0.8515
轮毂	普通	0.8514
视觉性	时尚	0.8513
位置	精准	0.8513
轮毂	激情	0.8513
方式	传统	0.8513
车尾	平缓	0.8512
视觉性	好	0.8512
快感	持久	0.8512
品牌	出名	0.8512
规模	庞大	0.8512
功能	便利	0.8511
风格	强	0.8510
座椅	不错	0.8510
深度	实用	0.8510
外形	巧妙	0.8509
车门	沉重	0.8508
角度	明显	0.8508
标识	小	0.8507
类型	轻	0.8507
动作	漂亮	0.8507
舒适感	多	0.8507
造型	规规矩矩	0.8506
程度	经典	0.8506
引擎	强悍	0.8506
机械感	原始	0.8506
轮胎	协调	0.8505
颜色	黑	0.8505
车辆	动感	0.8505
气势	差	0.8504
位置	标准	0.8503
节奏	不好	0.8503
材料	出色	0.8503
状态	激烈	0.8503
整体	素雅	0.8503
尾翼	小	0.8502
个性	对称	0.8501
口碑	扎实	0.8501
门锁	传统	0.8501
作用	有限	0.8501
线条	动人	0.8499
操控	弱	0.8498
环境	美好	0.8498
灯	传统	0.8498
级别	常见	0.8498
按键	便利	0.8498
时间	宝贵	0.8498
温馨感	多	0.8497
刹车	坚定	0.8497
材料	适中	0.8496
储物槽	常规	0.8496
阻力	合适	0.8496
饰板	常见	0.8495
车	惊喜	0.8495
性格	固执	0.8495
格栅	宽大	0.8495
表面	饱满	0.8495
动力性	突出	0.8495
储物盒	宽大	0.8494
特点	可爱	0.8494
程度	明显	0.8494
轰鸣声	巨大	0.8493
抽屉	小	0.8493
质感	完美	0.8493
总体	低调	0.8493
亮点	不足	0.8493
面积	一般	0.8492
曲线	独特	0.8492
定位	高端	0.8491
座椅	重	0.8490
性能	全面	0.8490
面积	醒目	0.8488
支撑性	欠缺	0.8488
配色	动感	0.8488
底盘	差	0.8487
胎壁	薄	0.8487
功能	适用	0.8486
空间	奢华	0.8486
整体	廉价	0.8486
变速箱	保守	0.8485
装饰	适度	0.8485
支撑性	有力	0.8485
丰富度	高	0.8484
按键	传统	0.8484
车门	硕大	0.8484
空间	突出	0.8484
坐垫	低	0.8483
功率	充沛	0.8483
座椅	给力	0.8483
档位	合适	0.8482
仪表盘	方正	0.8482
隔板	不错	0.8482
档次	豪华	0.8481
画面	有趣	0.8481
风格	尊贵	0.8481
车	宽	0.8479
声音	真实	0.8478
配置	不足	0.8478
整体	宽裕	0.8478
用途	实用	0.8477
踏板	明锐	0.8477
设计感	豪华	0.8476
颜色	纯正	0.8476
汽车	舒适	0.8475
仪表盘	抢眼	0.8475
车速	快	0.8474
外观	酷	0.8473
技术	实用	0.8473
比例	奇怪	0.8473
方向盘	好看	0.8472
定位	基本	0.8472
配置	差	0.8472
新鲜感	足	0.8471
配置	惊人	0.8470
前脸	特别	0.8470
数量	庞大	0.8469
模式	凌厉	0.8469
车	美	0.8468
程度	广泛	0.8468
轮胎	陌生	0.8468
空间感	宽裕	0.8467
时间	紧张	0.8466
噪音	尖锐	0.8465
位置	尴尬	0.8464
表面	宽大	0.8464
环境	柔软	0.8463
轮廓	鲜明	0.8463
外观	强劲	0.8463
状态	激情	0.8462
性能	偏执	0.8462
方向盘	轻松	0.8461
口碑	不好	0.8461
比例	常见	0.8461
车体	大气	0.8460
售价	标准	0.8459
动作	细小	0.8459
档次感	精致	0.8459
尾灯	犀利	0.8459
空间	细长	0.8459
个性	彻底	0.8459
中控台	独特	0.8458
方式	全面	0.8458
血统	纯粹	0.8458
油量	常规	0.8456
尺寸	吃亏	0.8456
发动机	年轻	0.8456
时间	慢	0.8455
尊贵感	豪华	0.8454
花纹	独特	0.8453
车灯	普通	0.8452
质感	强烈	0.8452
立体感	丰富	0.8451
竞争力	真实	0.8450
缸数	少	0.8450
发动机	耀眼	0.8450
科技性	富有	0.8449
材料	一般	0.8449
品牌	大	0.8449
气质	显著	0.8449
车头	低调	0.8449
前脸	时尚	0.8448
标志	普通	0.8448
反应	硬朗	0.8447
装饰	动感	0.8447
用途	全面	0.8445
程度	火热	0.8445
外形	流畅	0.8445
动力	有限	0.8444
外表	活泼	0.8444
能力	纯粹	0.8443
装饰	不规则	0.8442
车	纯正	0.8442
调教	经济	0.8441
血统	美	0.8440
模式	轻	0.8439
雾灯	新颖	0.8438
宽度	从容	0.8437
材料	新	0.8436
自主性	大	0.8436
车顶	美丽	0.8435
支撑力	多	0.8434
操控	上佳	0.8433
噪音	突出	0.8433
优点	明显	0.8433
底盘	犀利	0.8432
品牌	差	0.8432
内饰	清晰	0.8431
外观	灵巧	0.8431
出风口	圆	0.8431
轴距	大	0.8430
样子	激进	0.8430
动力	巨大	0.8429
扭力梁	常用	0.8428
调教	一致	0.8428
界面	清爽	0.8428
内饰	整洁	0.8426
出风口	简单	0.8426
避震器	硬	0.8426
成绩	厉害	0.8426
驾驭感	多	0.8425
特点	常见	0.8425
实用性	良好	0.8425
冲击力	突出	0.8425
外形	雅致	0.8425
拉手	简单	0.8425
行程	紧迫	0.8425
峰值	高	0.8424
油门	迟滞	0.8424
保险杠	圆润	0.8424
色彩	浅	0.8424
造型	平直	0.8423
引擎	精致	0.8423
味道	硬朗	0.8422
空间	好	0.8422
版本	黑	0.8421
内饰	平淡无奇	0.8421
配置	新	0.8421
卡扣	安全	0.8421
调教	过分	0.8421
后备厢	大	0.8421
车辆	暴躁	0.8420
风格	偏软	0.8420
灯	锋利	0.8420
密度	高	0.8420
轮胎	不错	0.8419
座椅	红	0.8419
旋钮	常规	0.8418
踏板	合理	0.8418
整体	激进	0.8418
印象	坏	0.8417
需求	强	0.8417
外形	稳健	0.8417
力度	灵敏	0.8417
饰条	高亮	0.8415
成绩	低	0.8415
车尾	拖沓	0.8415
发动机	平稳	0.8414
调校	常规	0.8414
成绩	绝佳	0.8414
面板	廉价	0.8412
边缘	突出	0.8411
状态	硬	0.8408
功能	诱人	0.8408
变速箱	正常	0.8408
名字	正式	0.8407
优势	传统	0.8407
程度	和谐	0.8407
油箱	轻松	0.8406
功能	特别	0.8406
个性	突出	0.8405
旋钮	普通	0.8405
反应	客观	0.8405
头灯	黑	0.8405
色彩	传统	0.8404
税费	高	0.8404
压迫感	强烈	0.8404
线条	精干	0.8403
车身	舒展	0.8403
能力	不好	0.8402
车色	新	0.8402
车	厚重	0.8402
扎实感	出色	0.8402
轮拱	宽大	0.8401
出风口	传统	0.8401
压力	巨大	0.8400
头枕	突出	0.8400
灯	大	0.8400
整体	豪华	0.8399
车	通透	0.8399
反应	精确	0.8399
间距	合适	0.8399
程度	奢华	0.8398
深浅	敏感	0.8397
格调	简约	0.8397
发动机	欢快	0.8396
按键	有趣	0.8396
手套箱	狭小	0.8396
位置	模糊	0.8396
引擎盖	硬朗	0.8396
装饰	硬	0.8394
驱动力	多	0.8394
质感	一致	0.8393
变速器	常见	0.8393
汽车	漂亮	0.8392
轮胎	靠谱	0.8392
高度	和谐	0.8391
状态	舒服	0.8391
格栅	粗犷	0.8391
定位	适中	0.8391
包裹	高级	0.8391
水平	经济	0.8391
印象	差	0.8390
材料	丰富	0.8390
类型	沉	0.8390
发动机	实用	0.8390
位置	不便	0.8389
活力	新	0.8388
液晶屏	高清	0.8388
水准	先进	0.8388
档位	多	0.8386
程度	智能	0.8385
气势	汹涌	0.8385
造型	高端	0.8384
色彩	清新	0.8383
中控台	精致	0.8383
结合点	宽	0.8383
造型	新式	0.8380
价格	可靠	0.8379
现代感	多	0.8379
头灯	抢眼	0.8378
油门	重	0.8377
结构	白	0.8377
外观	内敛	0.8376
车	轻	0.8376
进气格栅	典型	0.8376
需求	普遍	0.8376
车身	相称	0.8376
刹车	优异	0.8374
用料	马虎	0.8374
尾灯	大气	0.8374
轴距	少	0.8374
格调	新	0.8373
技术	一般	0.8373
外形	成熟	0.8372
豪华性	突出	0.8372
水平	重要	0.8372
角度	尖锐	0.8372
安全感	强悍	0.8371
仪表盘	传统	0.8370
座椅	极端	0.8369
特性	顺畅	0.8369
大灯	方便	0.8369
科技	进步	0.8369
风阻	卓越	0.8369
位置	正常	0.8368
布局	集中	0.8368
氛围	明显	0.8368
动力	低调	0.8367
雨刷	实用	0.8366
方向盘	醒目	0.8366
性能	超凡	0.8366
雨刷	常规	0.8366
车架	稳定	0.8365
科技	黑	0.8364
配置	炫目	0.8364
仪表	炫目	0.8364
高度	新	0.8363
能力	欠缺	0.8362
线条	强烈	0.8361
声音	好	0.8361
优势	强大	0.8360
效果	紧凑	0.8360
程度	默契	0.8360
特征	传统	0.8360
运动性	卓越	0.8360
空间	完善	0.8359
动作	不够	0.8359
距离	紧凑	0.8357
油门	重要	0.8357
作用	安全	0.8356
方向盘	不错	0.8356
氛围	出众	0.8356
风格	阳刚	0.8356
质感	时尚	0.8355
特点	突出	0.8355
功能	特殊	0.8354
行李箱	标准	0.8354
进气量	多	0.8354
散热器	大	0.8354
类型	小	0.8354
姿态	矫健	0.8354
风格	成熟	0.8353
腰线	模糊	0.8352
动作	弯心	0.8352
线条	完整	0.8352
时间	多	0.8351
特征	宽大	0.8351
挡杆	宽大	0.8351
纵深	深	0.8350
魅力	凌厉	0.8350
仪表盘	少见	0.8350
整体	前卫	0.8349
车顶	平缓	0.8347
好处	大	0.8346
软度	好	0.8346
气质	年轻	0.8346
角度	自然	0.8345
反响	强烈	0.8345
气氛	好	0.8345
线条	深	0.8345
接口	标准	0.8345
品牌	明确	0.8344
一致性	美观	0.8344
造型	踏实	0.8343
按钮	集中	0.8343
重量	小	0.8343
底盘	坚韧	0.8342
排气口	特别	0.8342
定价	自信	0.8340
魅力	经典	0.8339
造型	平易近人	0.8337
操控	简便	0.8337
车身	超大	0.8337
拉手	基本	0.8336
按键	齐备	0.8336
发动机	狂暴	0.8335
轮胎	配套	0.8335
转速	嘈杂	0.8335
方式	直观	0.8334
好处	省油	0.8333
造型	强	0.8332
需求	全能	0.8331
颜色	经典	0.8330
气氛	时尚	0.8330
面板	复杂	0.8330
仪表盘	简单	0.8329
车头	超大	0.8329
手柄	宽大	0.8329
尺度	舒适	0.8329
需求	激烈	0.8328
档次	高级	0.8328
底盘	含糊	0.8327
配色	深浅	0.8327
调校	急	0.8325
避震器	出色	0.8325
底盘	均衡	0.8323
发动机	典型	0.8322
声响	独特	0.8322
动能	大	0.8322
轮胎	厚实	0.8321
布局	细致	0.8320
手感	精致	0.8320
车顶	圆滑	0.8319
张力	多	0.8318
屏幕	直观	0.8318
刹车	可靠	0.8317
车头	扁	0.8317
需求	完美	0.8317
按键	小巧	0.8317
效果	炫丽	0.8316
成本	一般	0.8315
车头	少	0.8315
时间	现实	0.8315
风格	不错	0.8314
声浪	好听	0.8314
吸引力	高	0.8314
调校	柔韧	0.8313
操控	细致	0.8313
动作	不好	0.8313
灯罩	透明	0.8312
气质	强烈	0.8312
爆发力	不够	0.8311
配置	传统	0.8311
车架	坚固	0.8310
装饰	多	0.8309
变速箱	完美	0.8309
软硬	合适	0.8309
能力	耐久	0.8307
动作	潇洒	0.8307
色彩	红	0.8306
舒适感	舒适	0.8306
气势	强	0.8306
魅力	大	0.8305
车体	轻盈	0.8304
视线	窄	0.8303
档位	明确	0.8302
强项	大	0.8302
质感	硬朗	0.8301
开关	传统	0.8301
深度	合适	0.8301
方式	野蛮	0.8300
方式	平衡	0.8300
价格	重要	0.8300
挡杆	小巧	0.8300
塑料感	多	0.8299
车身	完整	0.8299
角度	合适	0.8298
行程	良好	0.8298
悬架	平衡	0.8298
程度	精准	0.8298
方向盘	轻飘飘	0.8297
功能	深刻	0.8297
高度	逊	0.8297
时间	有限	0.8297
类型	高端	0.8297
轮毂	硬派	0.8296
程度	完美	0.8296
空间	欠缺	0.8295
车门	传统	0.8294
按钮	隐蔽	0.8294
挡杆	松散	0.8294
特性	熟悉	0.8293
扶手箱	深	0.8293
位置	醒目	0.8292
踏板	粗暴	0.8292
出风口	巨大	0.8292
悬架	硬邦邦	0.8291
底盘	灵活	0.8288
样式	特别	0.8288
悬架	紧实	0.8287
车辆	修长	0.8287
车辆	一般	0.8287
车	平凡	0.8286
造型	陌生	0.8286
成绩	准确	0.8286
保险杠	独特	0.8285
尾灯	熟悉	0.8285
性格	好动	0.8284
节奏	熟悉	0.8284
实力	硬	0.8283
图标	小	0.8283
轮眉	粗壮	0.8282
舒适性	舒适	0.8282
节奏	激烈	0.8281
喇叭	难	0.8281
整体	配套	0.8280
储备	丰盈	0.8280
线条	硬派	0.8279
车	繁多	0.8277
杂音	过分	0.8277
大灯	出众	0.8276
程度	麻烦	0.8276
工艺	普通	0.8275
保险杠	宽	0.8275
车尾	独特	0.8275
颜色	白	0.8275
车速	自然	0.8275
空间	可调	0.8274
电池	紧凑	0.8274
车辆	激进	0.8273
位置	大	0.8272
样式	重要	0.8271
个性	前卫	0.8271
尾灯	绚丽	0.8271
外型	靓丽	0.8271
视觉性	单调	0.8271
内饰	成熟	0.8270
能力	着急	0.8270
气囊	标准	0.8270
新鲜感	强	0.8270
扭矩	适量	0.8270
特点	小巧	0.8270
性能	优	0.8270
离合器	沉重	0.8269
性格	随和	0.8269
结构	完整	0.8269
中控台	繁琐	0.8269
效能	大	0.8268
车身	科学	0.8268
外观	显眼	0.8267
种类	多	0.8267
发动机	杰出	0.8267
排气管	漂亮	0.8267
经济性	可观	0.8267
车尾	惊艳	0.8266
外形	凶狠	0.8266
个性	强	0.8266
声音	激情	0.8265
曲线	流畅	0.8265
车尾	温和	0.8265
表面	时尚	0.8265
功能	高级	0.8264
发动机	美妙	0.8264
性格	平和	0.8264
立体感	紧凑	0.8263
车辆	少	0.8263
功能	好	0.8263
刹车	怪异	0.8263
优点	多	0.8262
轮廓	简洁	0.8262
功力	失望	0.8262
动力	拖沓	0.8261
力道	强大	0.8261
方式	合适	0.8260
静谧性	进步	0.8260
地位	强势	0.8260
尾灯	平庸	0.8259
手感	稳定	0.8259
车身	严肃	0.8259
范围	广阔	0.8259
车	高端	0.8259
操控	平顺	0.8258
整体	舒适	0.8256
性格	暴烈	0.8256
性价比	不俗	0.8255
空间	广阔	0.8255
动力	有力	0.8254
布局	清爽	0.8254
配置	累赘	0.8254
进气口	低矮	0.8254
印象	年轻	0.8254
备胎	厚道	0.8253
方式	陈旧	0.8253
压力	沉重	0.8252
棱线	动感	0.8252
头枕	标准	0.8250
身姿	低矮	0.8250
空间	客观	0.8250
特性	结实	0.8249
线条	关键	0.8248
差速器	普通	0.8247
杂音	大	0.8247
样式	平庸	0.8247
整体	年轻	0.8244
整体	棒	0.8243
操控	难	0.8243
成绩	小	0.8243
需求	单纯	0.8243
车价	便宜	0.8241
前脸	耐看	0.8241
效果	单纯	0.8241
油耗	强	0.8240
弱势	明显	0.8240
方式	现实	0.8239
悬架	均衡	0.8239
技术	亮	0.8239
腰线	锐利	0.8238
后备厢	宽裕	0.8238
钥匙	智能	0.8237
稳定性	成熟	0.8236
车	平衡	0.8236
外形	圆润	0.8235
风格	迥异	0.8235
印象	舒适	0.8235
键盘	软	0.8235
面料	滑	0.8234
需求	舒服	0.8234
缝线	亮	0.8232
悬架	广泛	0.8232
车辆	少见	0.8231
徽标	精致	0.8231
状态	快	0.8231
气质	豪华	0.8230
踏板	小	0.8230
方式	便利	0.8229
特性	明确	0.8229
印象	详细	0.8229
发动机	新式	0.8228
内涵	独特	0.8227
效能	好	0.8226
力度	舒服	0.8226
车	便捷	0.8225
状态	愉快	0.8224
压力	值	0.8223
灯	差	0.8223
动力	好	0.8223
特点	舒适	0.8222
特色	大	0.8221
整体	清爽	0.8221
车头	沉稳	0.8221
面积	显眼	0.8220
特点	不错	0.8220
尾灯	厚重	0.8220
空间	不俗	0.8220
需求	基本	0.8219
方式	经典	0.8219
特性	激进	0.8219
舒适度	理想	0.8218
轮毂	不错	0.8218
经济性	差	0.8218
个性	透	0.8217
扶手	宽	0.8217
科技	逊色	0.8217
车尾	单薄	0.8216
特性	实用	0.8214
状态	迟缓	0.8214
方式	顺手	0.8213
潜力	巨大	0.8213
高度	普通	0.8213
车头	成功	0.8213
挡位	低	0.8212
尾灯	小	0.8211
卖点	重要	0.8210
形象	明显	0.8208
尾灯	不规则	0.8207
附着力	多	0.8207
特性	鲜明	0.8206
科技	先进	0.8205
车头	敏捷	0.8205
温度	理想	0.8204
扶手箱	硕大	0.8204
标准	标准	0.8204
技术	高端	0.8203
调教	省油	0.8203
整体	酷	0.8203
功能	罕见	0.8203
结构	精巧	0.8202
水平	极限	0.8201
功率	强劲	0.8201
程度	美观	0.8201
时间	充裕	0.8201
缺陷	明显	0.8201
线条	美式	0.8201
成绩	公正	0.8201
格栅	普通	0.8200
按键	整齐	0.8200
包裹	普通	0.8199
整车	突出	0.8199
线条	缓和	0.8198
棱角	圆润	0.8197
动力	顺滑	0.8196
雷达	不错	0.8196
风格	独立	0.8196
方向盘	沉闷	0.8195
车	标准	0.8195
效果	亮	0.8195
缸体	轻	0.8193
调教	缓	0.8192
税费	低	0.8192
细节	好	0.8192
发动机	弱	0.8192
特色	鲜明	0.8192
次数	少	0.8191
